pos,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,overall_ecr,pos_ecr,sd_ecr,uncertainty,adp,adp_sd,adp_diff,aav,aav_sd,first_name,last_name,team,position,age,exp
TE,21.990000000000002,1.6160340000000024,0.26000000000000156,21.009,22.971000000000007,-59.29500000000001,-53.584,-61.57500000000002,278,252,310,63,22,348.42,45.19,5.3,0.19,72.24,NA,205.76,6.144000000000001,NA,Darnell,Washington,PIT,TE,22,-3
TE,21.73,2.4759420000000025,0.18499999999999872,20.227,23.233,-59.55500000000001,-54.366,-61.31300000000002,280,259,308,64,22,358.2,62.2,10.07,0.52,NA,NA,NA,1.4160000000000001,NA,Elijah,Higgins,MIA,TE,23,-3
TE,21.545,8.235843000000001,0.18500000000000227,16.5455,26.544500000000003,-59.74000000000001,-58.0475,-58.00150000000002,283,276,291,65,22,NA,111,1,0.44,NA,NA,NA,NA,NA,Stephen,Sullivan,CAR,TE,27,0
TE,21.36,0.80060399999999865,0.00999999999999801,20.874000000000002,21.845999999999997,-59.92500000000001,-53.719,-62.700000000000024,284,253,317,66,22,371.33,67.89,15.23,0.67,NA,NA,NA,NA,NA,Dan,Arnold,PHI,TE,28,3
TE,21.35,1.2602099999999994,0.15500000000000114,20.584999999999997,22.115000000000002,-59.93500000000001,-54.00800000000001,-62.43100000000002,285,255,314,67,22,NA,80,5.25,0.15,NA,NA,NA,NA,NA,Brycen,Hopkins,LAR,TE,26,0
TE,21.35,4.67019,0,18.515,24.185,-59.93500000000001,-56.078,-60.36100000000002,285,264,304,67,22,359,68.43,9.16,0.6,NA,NA,NA,NA,NA,John,Bates,WAS,TE,26,-1
TE,21.195,12.757773,0.019999999999999574,13.450500000000003,28.9395,-60.09000000000001,-61.1425,-55.606500000000025,286,297,279,68,22,NA,109.33,4.11,0.8,NA,NA,NA,NA,NA,Davis,Allen,LAR,TE,22,-3
TE,21.175,1.8161849999999968,0.060000000000002274,20.0725,22.2775,-60.110000000000014,-54.5205,-62.26850000000002,287,260,313,69,22,366.8,54.93,4.53,0.14,NA,NA,NA,1.1520000000000001,NA,Peyton,Hendershot,DAL,TE,24,-2
TE,21.115,9.762920999999999,1.2499999999999964,15.1885,27.0415,-60.170000000000016,-59.404500000000006,-57.50450000000002,288,286,286,70,23,NA,81.6,13.23,0.91,NA,NA,NA,NA,NA,Jody,Fortson,KCC,TE,28,1
TE,19.865000000000002,11.467911,0.015000000000000568,12.9035,26.8265,-61.42000000000001,-61.6895,-57.719500000000025,290,302,288,71,23,NA,63.33,9.87,0.89,NA,NA,NA,NA,NA,Hunter,Long,LAR,TE,25,-1
TE,19.85,10.15581,0.15500000000000114,13.685000000000002,26.015000000000004,-61.43500000000001,-60.908,-58.53100000000002,291,295,293,72,23,NA,81.5,9.86,0.86,NA,NA,NA,NA,NA,Jack,Stoll,PHI,TE,25,-1
TE,19.695,7.123892999999999,0.11249999999999716,15.370500000000002,24.0195,-61.59000000000001,-59.222500000000004,-60.52650000000002,292,285,305,73,23,NA,NA,NA,0.74,NA,NA,NA,NA,NA,Blake,Bell,KCC,TE,32,5
TE,19.582500000000003,1.8829019999999992,0.12250000000000227,16.157,26.66,-61.70250000000001,-58.43600000000001,-57.886000000000024,293,279,290,74,23,NA,86.8,13.64,0.65,NA,NA,NA,NA,NA,Eric,Saubert,MIA,TE,29,3
TE,19.46,12.216624000000003,0.14999999999999858,12.044000000000002,26.876,-61.82500000000001,-62.549,-57.670000000000016,294,308,287,75,23,NA,78.75,4.02,0.76,NA,NA,NA,NA,NA,Ross,Dwelley,SFO,TE,28,2
TE,19.310000000000002,4.462625999999999,0.4750000000000014,16.601,22.019000000000002,-61.97500000000001,-57.992000000000004,-62.527000000000015,295,275,316,76,23,327.27,42.71,8.71,0.56,NA,NA,NA,0.43200000000000005,NA,Albert,Okwuegbunam,DEN,TE,25,0
TE,18.835,4.203171000000001,0.28999999999999915,16.2835,21.3865,-62.45000000000001,-58.3095,-63.15950000000002,299,277,319,77,23,NA,82.29,11.62,0.69,NA,NA,NA,NA,NA,Charlie,Kolar,BAL,TE,24,-2
TE,18.545,3.4692840000000023,0.6275000000000013,15.634,22.744,-62.74000000000001,-58.959,-61.80200000000002,300,282,311,78,23,313.77,38.05,4.36,0.26,NA,NA,NA,1.3920000000000001,NA,Daniel,Bellinger,NYG,TE,23,-2
TE,17.9175,3.6027179999999994,0.2699999999999996,14.813,22.490000000000002,-63.36750000000001,-59.78,-62.05600000000002,301,289,312,79,23,NA,88.4,10.67,0.62,NA,NA,NA,NA,NA,Connor,Heyward,PIT,TE,24,-2
TE,17.6475,4.166106,0.2875000000000014,13.271,24.98,-63.63750000000001,-61.322,-59.56600000000002,303,299,299,80,23,NA,85.6,22.81,0.93,NA,NA,NA,NA,NA,Ko,Kieft,TBB,TE,25,-2
TE,17.36,4.951884,0.00999999999999801,14.354,20.366,-63.92500000000001,-60.239000000000004,-64.18000000000002,304,294,323,81,23,NA,92,7.18,0.52,NA,NA,NA,NA,NA,Payne,Durham,TBB,TE,23,-3
TE,17.35,3.0393299999999983,0.45000000000000284,15.505,19.194999999999997,-63.93500000000001,-59.088,-65.35100000000003,305,283,327,82,23,NA,NA,NA,0.23,NA,NA,NA,NA,NA,Lawrence,Cager,NYG,TE,26,0
TE,16.9,0,0.03500000000000014,16.9,16.9,-64.38500000000002,-57.693000000000005,-67.646000000000015,306,271,335,83,23,NA,NA,NA,0.01,NA,NA,NA,NA,NA,Miller,Forristall,CLE,TE,25,-1
TE,16.865,7.9096709999999995,0.14499999999999602,12.0635,21.6665,-64.42000000000002,-62.529500000000006,-62.87950000000002,307,307,318,84,23,351,NA,NA,0.81,NA,NA,NA,NA,NA,Tyler,Kroft,MIA,TE,31,5
TE,16.720000000000002,2.9355480000000016,0.0400000000000027,14.938,18.502000000000002,-64.56500000000001,-59.655,-66.04400000000001,308,287,328,85,23,349,63.63,6.52,0.38,NA,NA,NA,NA,NA,James,Mitchell,DET,TE,24,-2
TE,16.68,NA,0.134999999999998,16.68,16.68,-64.60500000000002,-57.913000000000004,-67.86600000000001,309,274,338,86,23,NA,100,2.16,0.05,NA,NA,NA,NA,NA,Geoff,Swaim,ARI,TE,30,5
TE,16.545,0.526322999999998,0.09500000000000242,16.2255,16.864499999999996,-64.74000000000001,-58.36750000000001,-67.68150000000003,310,278,336,87,23,NA,95,9.75,0.4,NA,NA,NA,2.9760000000000004,NA,Cameron,Latu,SFO,TE,23,-3
TE,16.45,0.8154299999999997,0.10999999999999943,15.955000000000002,16.945,-64.83500000000001,-58.638000000000005,-67.60100000000003,312,280,334,88,24,NA,71.33,3.9,0.08,NA,NA,NA,NA,NA,Tre',McKitty,LAC,TE,24,-1
TE,16.34,6.167616,0.46999999999999886,12.596,20.084,-64.94500000000001,-61.997,-64.46200000000002,313,304,325,89,24,NA,97.33,13.77,0.84,NA,NA,NA,NA,NA,Marcedes,Lewis,CHI,TE,39,14
TE,15.870000000000001,3.6027179999999994,0.28500000000000014,13.683000000000002,18.057000000000002,-65.415,-60.910000000000004,-66.48900000000002,316,296,331,90,24,375,65.63,13.35,0.73,NA,NA,NA,1.5360000000000003,NA,Zack,Kuntz,NYJ,TE,24,-3
TE,15.585,3.7287390000000005,0.5199999999999996,13.3215,17.8485,-65.70000000000002,-61.2715,-66.69750000000002,317,298,332,91,24,355.29,59.07,14.01,0.75,NA,NA,NA,NA,NA,Jeremy,Ruckert,NYJ,TE,23,-2
TE,15.065000000000001,0.7931910000000015,0.26500000000000057,14.583499999999999,15.546500000000002,-66.22000000000001,-60.0095,-68.99950000000001,319,292,346,92,24,NA,89.2,8.98,0.36,NA,NA,NA,NA,NA,Josh,Whyle,TEN,TE,24,-3
TE,14.8,0,0.3000000000000007,14.8,14.8,-66.48500000000001,-59.793000000000006,-69.74600000000002,321,290,353,93,24,NA,NA,NA,0.01,NA,NA,NA,NA,NA,Andrew,Ogletree,IND,TE,25,-2
TE,14.5,3.7064999999999997,0.3200000000000003,12.25,16.75,-66.78500000000001,-62.343,-67.79600000000002,322,305,337,94,24,NA,NA,NA,0.33,NA,NA,NA,NA,NA,Stone,Smartt,LAC,TE,25,-2
TE,14.18,3.2913719999999995,0.030000000000001137,12.181999999999999,16.177999999999997,-67.10500000000002,-62.411,-68.36800000000002,325,306,343,95,24,NA,92.25,8.2,0.48,NA,NA,NA,NA,NA,Zach,Gentry,PIT,TE,27,1
TE,14.149999999999999,4.07715,0.3299999999999983,11.674999999999999,16.624999999999996,-67.13500000000002,-62.918000000000006,-67.92100000000002,326,311,340,96,24,NA,NA,NA,0.4,NA,NA,NA,NA,NA,Brayden,Willis,SFO,TE,24,-3
TE,13.82,6.345528,0.10500000000000043,9.968000000000002,17.672,-67.465,-64.625,-66.87400000000002,328,323,333,97,24,NA,99.4,15.08,0.87,NA,NA,NA,NA,NA,Luke,Farrell,JAC,TE,26,-1
TE,13.715,4.2773010000000005,0.1750000000000007,11.1185,16.311500000000002,-67.57000000000001,-63.474500000000006,-68.23450000000003,329,317,342,98,24,NA,79.4,10.98,0.67,NA,NA,NA,NA,NA,Drew,Sample,CIN,TE,27,1
TE,13.54,5.129796,0.129999999999999,10.426,16.654,-67.745,-64.167,-67.89200000000002,331,322,339,99,24,NA,137,9.22,0.63,NA,NA,NA,NA,NA,Reggie,Gilliam,BUF,RB,26,0
TE,13.41,3.9881940000000005,0.4250000000000007,10.989,15.831,-67.87500000000001,-63.604,-68.71500000000002,332,320,344,100,24,NA,78.6,14.32,0.79,NA,NA,NA,NA,NA,Jesper,Horsted,LVR,TE,26,1
TE,12.985,11.734778999999998,0.0799999999999983,5.861500000000001,20.108499999999996,-68.30000000000001,-68.7315,-64.43750000000003,333,347,324,101,24,NA,96.67,19.01,0.97,NA,NA,NA,NA,NA,Trevon,Wesco,TEN,TE,28,1
TE,12.905000000000001,2.8095270000000006,0.28000000000000114,11.199499999999999,14.610500000000002,-68.38000000000001,-63.3935,-69.93550000000002,334,316,354,102,25,NA,84.6,7.74,0.44,NA,NA,NA,NA,NA,Will,Mallory,IND,TE,24,-3
TE,12.625,4.558995,0.29499999999999993,9.8575,15.392500000000002,-68.66000000000001,-64.7355,-69.15350000000002,337,325,348,103,25,NA,NA,NA,0.46,NA,NA,NA,NA,NA,Curtis,Hodges,WAS,TE,24,-2
TE,12.33,4.551582,0.24499999999999922,9.567,15.093,-68.95500000000001,-65.02600000000001,-69.45300000000002,338,327,351,104,25,NA,84.4,5.39,0.43,NA,NA,NA,NA,NA,Chris,Manhertz,DEN,TE,31,4
TE,12.085,5.656118999999999,0.40500000000000114,8.6515,15.518500000000001,-69.20000000000002,-65.9415,-69.02750000000002,339,334,347,105,25,NA,95,13.36,0.81,NA,NA,NA,NA,NA,Devin,Asiasi,CIN,TE,26,0
TE,11.68,NA,0.6199999999999992,11.68,11.68,-69.60500000000002,-62.913000000000004,-72.86600000000001,342,310,359,106,25,330.1,51.21,11.85,0.87,NA,NA,NA,NA,NA,Cole,Turner,WAS,TE,23,-2
TE,11.06,NA,0.46000000000000085,11.06,11.06,-70.22500000000001,-63.533,-73.48600000000002,344,318,362,107,25,NA,98.5,9.71,0.76,NA,NA,NA,NA,NA,Tanner,Hudson,CIN,TE,29,2
TE,10.6,NA,0.6699999999999999,10.6,10.6,-70.68500000000002,-63.993,-73.94600000000003,345,321,363,108,25,NA,87,16.17,0.96,NA,NA,NA,NA,NA,Kendall,Blanton,KCC,TE,28,1
TE,9.93,NA,0.5599999999999987,9.93,9.93,-71.35500000000002,-64.66300000000001,-74.61600000000001,347,324,364,109,25,NA,83.2,12.42,0.89,NA,NA,NA,NA,NA,Quintin,Morris,BUF,TE,24,-1
TE,9.370000000000001,NA,0.11000000000000121,9.370000000000001,9.370000000000001,-71.915,-65.223,-75.17600000000002,349,328,366,110,25,NA,82.5,5.12,0.34,NA,NA,NA,NA,NA,Johnny,Mundt,MIN,TE,29,3
TE,9.26,NA,0.17999999999999972,9.26,9.26,-72.025,-65.333,-75.28600000000002,350,329,368,111,25,NA,102,12.73,0.9,NA,NA,NA,NA,NA,Armani,Rogers,WAS,TE,26,-2
TE,9.08,NA,0.08999999999999808,9.08,9.08,-72.20500000000001,-65.513,-75.46600000000002,351,330,369,112,25,NA,82,9.87,0.79,NA,NA,NA,NA,NA,Giovanni,Ricci,CAR,TE,27,0
TE,8.990000000000002,NA,0.1700000000000017,8.990000000000002,8.990000000000002,-72.29500000000002,-65.60300000000001,-75.55600000000001,352,331,370,113,26,NA,95.67,3.4,0.13,NA,NA,NA,NA,NA,Andrew,Beck,HOU,RB,27,1
TE,8.82,NA,0.120000000000001,8.82,8.82,-72.465,-65.773,-75.72600000000003,353,332,371,114,26,NA,89.33,7.93,0.62,NA,NA,NA,NA,NA,Mitchell,Wilcox,CIN,TE,27,0
TE,8.7,NA,0.1999999999999993,8.7,8.7,-72.58500000000001,-65.893,-75.84600000000002,354,333,372,115,26,NA,84.75,2.86,0.09,NA,NA,NA,NA,NA,Shane,Zylstra,DET,TE,27,-1
TE,8.5,NA,0.6999999999999993,8.5,8.5,-72.78500000000001,-66.093,-76.04600000000002,355,335,375,116,26,NA,77.4,10.44,0.82,NA,NA,NA,NA,NA,Grant,Calcaterra,PHI,TE,25,-2
TE,7.800000000000001,NA,0.16999999999999993,7.800000000000001,7.800000000000001,-73.48500000000001,-66.793,-76.74600000000002,356,336,377,117,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anthony,Firkser,NEP,TE,28,2
TE,7.630000000000001,NA,0.1900000000000004,7.630000000000001,7.630000000000001,-73.65500000000002,-66.96300000000001,-76.91600000000003,357,337,379,118,26,NA,88.33,15.33,0.95,NA,NA,NA,NA,NA,MyCole,Pruitt,ATL,TE,31,5
TE,7.44,NA,0.29000000000000004,7.44,7.44,-73.84500000000001,-67.153,-77.10600000000002,358,338,382,119,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eric,Tomlinson,HOU,TE,31,5
TE,7.15,NA,0.6899999999999995,7.15,7.15,-74.135,-67.443,-77.396000000000015,360,339,383,120,26,NA,96.75,7.66,0.6,NA,NA,NA,NA,NA,Tommy,Sweeney,NYG,TE,28,1
TE,6.460000000000001,NA,0.35000000000000053,6.460000000000001,6.460000000000001,-74.82500000000002,-68.13300000000001,-78.08600000000001,364,345,384,121,26,NA,96,24.59,0.99,NA,NA,NA,NA,NA,Kevin,Rader,TEN,TE,28,2
TE,6.11,NA,0.4800000000000004,6.11,6.11,-75.17500000000001,-68.483,-78.43600000000002,365,346,386,122,26,NA,90.5,5.5,0.4,NA,NA,NA,NA,NA,Parker,Hesse,ATL,TE,28,1
TE,5.63,NA,0.04999999999999982,5.63,5.63,-75.65500000000002,-68.96300000000001,-78.91600000000003,369,349,388,123,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dominique,Dafney,TBB,TE,26,0
TE,5.58,NA,0.23000000000000043,5.58,5.58,-75.70500000000001,-69.013,-78.96600000000002,370,350,389,124,26,NA,213,5,0.32,NA,NA,NA,NA,NA,Tanner,Conner,MIA,TE,25,-2
TE,5.35,NA,0.13999999999999968,5.35,5.35,-75.93500000000002,-69.24300000000001,-79.19600000000003,372,351,392,125,26,NA,102.75,21.72,0.99,NA,NA,NA,NA,NA,Jacob,Hollister,LVR,TE,30,3
TE,5.21,NA,0.20999999999999996,5.21,5.21,-76.07500000000002,-69.38300000000001,-79.33600000000003,374,352,394,126,27,NA,96.33,1.25,0.02,NA,NA,NA,NA,NA,Chris,Myarick,NYG,TE,28,1
TE,5,NA,0.27999999999999936,5,5,-76.28500000000001,-69.593,-79.54600000000002,377,355,395,127,27,NA,92.5,16.5,0.97,NA,NA,NA,NA,NA,Charlie,Woerner,SFO,TE,26,0
TE,4.720000000000001,NA,0.009999999999999787,4.720000000000001,4.720000000000001,-76.56500000000001,-69.873,-79.82600000000002,378,356,396,128,27,NA,111.5,6.5,0.49,NA,NA,NA,NA,NA,Mason,Schreck,HOU,TE,30,3
TE,4.710000000000001,NA,0.2500000000000009,4.710000000000001,4.710000000000001,-76.57500000000002,-69.88300000000001,-79.83600000000001,379,357,397,129,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dalton,Keene,HOU,TE,24,0
TE,4.46,NA,0.05999999999999961,4.46,4.46,-76.82500000000002,-70.13300000000001,-80.08600000000003,382,358,398,130,27,NA,100.6,7.79,0.61,NA,NA,NA,NA,NA,Pharaoh,Brown,IND,TE,29,3
TE,4.4,NA,0.15000000000000036,4.4,4.4,-76.885,-70.193,-80.146000000000015,383,359,399,131,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,Noah,Togiai,ARI,TE,26,0
TE,4.25,NA,0.10999999999999943,4.25,4.25,-77.03500000000001,-70.343,-80.29600000000002,384,360,400,132,27,NA,107.67,11.09,0.85,NA,NA,NA,NA,NA,Sean,McKeon,DAL,TE,26,0
TE,4.140000000000001,NA,0.22000000000000064,4.140000000000001,4.140000000000001,-77.14500000000001,-70.453,-80.40600000000002,386,361,402,133,27,NA,80,1,0.01,NA,NA,NA,NA,NA,Feleipe,Franks,ATL,TE,26,-1
TE,3.92,NA,0.13999999999999968,3.92,3.92,-77.36500000000001,-70.673,-80.62600000000002,388,362,404,134,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tyler,Davis,GBP,TE,26,0
TE,3.7800000000000002,NA,1.1799999999999997,3.7800000000000002,3.7800000000000002,-77.50500000000001,-70.813,-80.76600000000002,389,363,405,135,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jake,Tonges,CHI,TE,24,-2
TE,2.6000000000000005,NA,0.10000000000000053,2.6000000000000005,2.6000000000000005,-78.68500000000002,-71.99300000000001,-81.94600000000003,393,369,411,136,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tyree,Jackson,PHI,TE,26,1
TE,2.5,NA,0.8599999999999999,2.5,2.5,-78.78500000000001,-72.093,-82.04600000000002,394,370,412,137,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nick,Vannett,HOU,TE,30,4
TE,1.6400000000000001,NA,1.4400000000000002,1.6400000000000001,1.6400000000000001,-79.64500000000001,-72.953,-82.90600000000002,397,373,413,138,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sammis,Reyes,JAC,TE,28,-1
TE,0.2,NA,0,0.2,0.2,-81.08500000000001,-74.393,-84.34600000000002,402,376,416,139,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DST,125.225,2.9652,0.5249999999999915,117.8,141.64999999999998,5.899999999999977,3.1899999999999835,9,79,86,76,1,1,167.6,2.58,1.45,0.03,114.0375,22.346955469369874,-35.037499999999994,2.575,0.07499999999999996,Dallas,Cowboys,DAL,DST,NA,50
DST,124.7,6.523439999999987,5.374999999999986,117.04,138.28,5.374999999999986,2.4299999999999926,5.630000000000024,81,91,80,2,2,175.16,3.64,1.56,0.14,108.7475,22.57765640517191,-27.747500000000002,2.81,0.31000000000000005,Philadelphia,Eagles,PHI,DST,NA,50
DST,119.32500000000002,0.14825999999999157,0.6000000000000227,114.61000000000001,131.44,0,0,-1.2099999999999795,95,96,102,3,3,187.3,5.85,1.86,0.02,133.805,13.73843058722502,-38.80500000000001,1.745,0.545,New England,Patriots,NEP,DST,NA,50
DST,118.725,8.1543,0.5249999999999915,109.68,125.25,-0.6000000000000227,-4.930000000000007,-7.399999999999977,98,110,119,4,4,208.3,10.4,2.29,0.42,160.69333333333333,16.081594724681043,-62.69333333333333,1.13,NA,Kansas City,Chiefs,KCC,DST,NA,50
DST,118.2,17.19815999999999,0.04999999999999716,104.38,129.94,-1.1250000000000142,-10.230000000000018,-2.7099999999999795,99,131,110,5,4,194.29,7.51,1.61,0.76,143.52,18.334846604212427,-44.52000000000001,1.275,0.07500000000000007,Baltimore,Ravens,BAL,DST,NA,50
DST,118.15,6.968220000000004,0.625,109.97000000000001,132.64999999999998,-1.1750000000000114,-4.640000000000001,0,100,109,96,6,5,233.46,15.45,3.01,0.55,171.56333333333333,20.319436234524044,-71.56333333333333,NA,NA,Washington,Commanders,WAS,DST,NA,50
DST,117.525,8.154299999999978,0.32500000000001705,105.62,125.14999999999999,-1.8000000000000114,-8.990000000000009,-7.499999999999986,102,124,120,7,5,307.83,24.75,2.48,0.47,183.77,22.97,-81.77000000000001,NA,NA,Detroit,Lions,DET,DST,NA,50
DST,117.19999999999999,5.1891,0.17499999999998295,110.05,130.75,-2.1250000000000284,-4.5600000000000165,-1.8999999999999773,103,108,108,8,6,236.67,15.26,2.52,0.32,174.75,24.419999999999987,-71.75,1,NA,Cleveland,Browns,CLE,DST,NA,50
DST,117.025,6.523440000000008,0.32500000000001705,112.44,122.61,-2.3000000000000114,-2.170000000000016,-10.039999999999978,105,102,127,9,6,263.51,19.32,2.22,0.31,211.19,NA,-106.19,NA,NA,Indianapolis,Colts,IND,DST,NA,50
DST,116.69999999999999,16.901639999999986,0.9499999999999886,106.17999999999999,127.05999999999999,-2.6250000000000284,-8.430000000000021,-5.589999999999989,107,120,117,10,7,293.23,22,4.04,0.99,180.315,21.715000000000003,-73.315,NA,NA,Seattle,Seahawks,SEA,DST,NA,50
DST,115.75,4.596059999999992,0.09999999999999432,108.21000000000001,130.89,-3.575000000000017,-6.400000000000006,-1.759999999999991,108,116,107,11,7,214.24,11.09,2.53,0.28,160.78666666666666,29.875990732061464,-52.78666666666666,1.11,NA,Pittsburgh,Steelers,PIT,DST,NA,50
DST,115.65,12.009060000000012,0.45000000000000284,105.89,123.89,-3.6750000000000114,-8.720000000000013,-8.759999999999977,109,123,124,12,8,241.82,16.96,2.54,0.72,181.535,25.835000000000008,-72.535,NA,NA,Los Angeles,Chargers,LAC,DST,NA,50
DST,115.2,12.157319999999983,0.42499999999999716,102.10000000000001,124.77999999999999,-4.125000000000014,-12.510000000000005,-7.86999999999999,111,139,121,13,8,259.25,18.83,3.58,0.95,166.05,4.6499999999999915,-55.05000000000001,1.31,NA,Jacksonville,Jaguars,JAC,DST,NA,50
DST,114.775,4.4478,0.10000000000000853,109.39999999999999,124.43,-4.550000000000011,-5.210000000000022,-8.21999999999997,112,112,122,14,9,159.07,1.47,0.9,0.01,100.3475,19.698826583073416,11.652500000000003,3.855,0.44499999999999984,San Francisco,49ers,SFO,DST,NA,50
DST,114.675,15.122520000000003,0.75,105.32,124.31,-4.65000000000002,-9.29000000000002,-8.339999999999975,113,126,123,15,10,307.9,28.77,2.93,0.94,NA,NA,NA,NA,NA,Houston,Texans,HOU,DST,NA,50
DST,113.925,0.44477999999999573,0.3499999999999943,108.23,128.3,-5.40000000000002,-6.38000000000001,-4.349999999999966,115,115,114,16,10,212.14,11.15,2.52,0.09,167.11333333333332,14.256940609946982,-52.113333333333316,1.17,NA,New Orleans,Saints,NOS,DST,NA,50
DST,113.575,1.4826,0.15000000000000568,101.17,118.9,-5.750000000000014,-13.440000000000012,-13.749999999999972,116,140,135,17,11,295.98,22.64,2.84,0.18,210.16,NA,-94.16,NA,NA,New York,Giants,NYG,DST,NA,50
DST,113.425,1.0378200000000042,1.0249999999999915,104.54,117.23,-5.90000000000002,-10.070000000000007,-15.419999999999973,117,130,139,18,12,227.74,14.92,4.53,0.71,180.95,27.64999999999999,-63.94999999999999,NA,NA,Tampa Bay,Buccaneers,TBB,DST,NA,50
DST,112.4,9.340379999999996,1.0250000000000057,106.72999999999999,118.07000000000001,-6.925000000000011,-7.880000000000024,-14.57999999999997,121,118,137,19,13,173.31,3.75,1.53,0.25,127.965,24.03227049198639,-6.965000000000003,1.9900000000000002,0.19000000000000006,Buffalo,Bills,BUF,DST,NA,50
DST,111.375,1.1860799999999958,0.575000000000017,107.28,120.87,-7.950000000000017,-7.3300000000000125,-11.779999999999973,124,117,131,20,14,221.67,13.11,3.54,0.39,158.03,27.99166125831048,-34.03,1.2,0.19999999999999996,Miami,Dolphins,MIA,DST,NA,50
DST,110.79999999999998,10.971239999999987,0.6249999999999716,100.23999999999998,118.95999999999998,-8.525000000000034,-14.370000000000033,-13.689999999999998,126,146,134,21,15,219.95,12.81,2.84,0.77,181.99666666666667,17.69681766746653,-55.99666666666667,1,NA,Cincinnati,Bengals,CIN,DST,NA,50
DST,110.17500000000001,0.14826000000001263,0.7500000000000142,103.52,112.79,-9.150000000000006,-11.090000000000018,-19.85999999999997,127,134,167,22,16,277.76,22.32,4.12,0.51,NA,NA,NA,NA,NA,Los Angeles,Rams,LAR,DST,NA,50
DST,109.425,2.520419999999983,0.4000000000000057,105.57000000000001,116.99999999999999,-9.90000000000002,-9.040000000000006,-15.649999999999991,128,125,141,23,16,247.98,17.53,3.17,0.37,185.44,18.11,-57.44,NA,NA,Green Bay,Packers,GBP,DST,NA,50
DST,109.02499999999999,4.003020000000004,0.024999999999991473,105.1,112.03,-10.300000000000026,-9.51000000000002,-20.619999999999976,130,127,173,24,16,323.05,27.31,1.5,0.05,207.83,NA,-77.83000000000001,NA,NA,Minnesota,Vikings,MIN,DST,NA,50
DST,109,5.040840000000008,1.9249999999999972,100.48,114.16,-10.325000000000017,-14.13000000000001,-18.48999999999998,132,144,156,25,17,199.25,9.19,4.22,0.83,157.565,26.175370579993704,-25.564999999999998,1.215,0.11499999999999999,Denver,Broncos,DEN,DST,NA,50
DST,107.075,2.816940000000008,1.0499999999999972,103.29,114.18,-12.250000000000014,-11.320000000000007,-18.46999999999997,138,135,155,26,18,187.77,5.43,1.76,0.06,135.46666666666667,40.808849802735466,2.5333333333333314,1.6,0.20000000000000007,New York,Jets,NYJ,DST,NA,50
DST,106.025,8.599080000000017,0.5500000000000114,100.58,111.83,-13.300000000000011,-14.030000000000015,-20.81999999999998,140,142,175,27,19,303.23,23.83,2.72,0.57,NA,NA,NA,NA,NA,Tennessee,Titans,TEN,DST,NA,50
DST,105.475,8.006039999999986,1.2249999999999943,98.74000000000001,115.21000000000001,-13.850000000000023,-15.870000000000005,-17.43999999999997,143,152,152,28,20,303,28.76,1.82,0.26,NA,NA,NA,NA,NA,Arizona,Cardinals,ARI,DST,NA,50
DST,104.25,0.8895600000000126,0.17499999999999716,100.20000000000002,106.14000000000001,-15.075000000000017,-14.409999999999997,-26.509999999999962,146,147,189,29,21,285.17,21.58,3.07,0.23,209.28,NA,-63.28,NA,NA,Carolina,Panthers,CAR,DST,NA,50
DST,104.075,8.450819999999982,3.3500000000000085,96.97,114.34,-15.250000000000014,-17.640000000000015,-18.309999999999974,147,158,153,30,22,311.29,28.57,2.8,0.6,NA,NA,NA,NA,NA,Atlanta,Falcons,ATL,DST,NA,50
DST,100.725,11.712540000000008,4.625,93.09,109.2,-18.600000000000023,-21.52000000000001,-23.449999999999974,151,166,181,31,23,326.1,29.11,2.02,0.53,211.36,NA,-60.360000000000014,NA,NA,Chicago,Bears,CHI,DST,NA,50
DST,96.1,4.447799999999979,0,88.9,110.5,-23.225000000000023,-25.710000000000008,-22.149999999999977,169,180,177,32,23,308.33,30.94,1.59,0.08,NA,NA,NA,NA,NA,Las Vegas,Raiders,LVR,DST,NA,50
