avg_type,id,pos,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,overall_ecr,pos_ecr,sd_ecr,uncertainty,adp,adp_sd,adp_diff,aav,aav_sd,first_name,last_name,team,position,age,exp
average,15272,RB,10.209999999999999,NA,0.29999999999999893,10.209999999999999,10.209999999999999,-112.61333333333334,-97.54100000000003,-138.088,613,597,621,157,15,NA,129,12.25,0.92,NA,NA,NA,NA,NA,Larry,Rountree,LAC,RB,25,-1
average,15454,RB,9.91,4.228498551495554,0.16999999999999993,7.219,12.600999999999999,-112.91333333333334,-100.53200000000002,-135.697,614,625,616,158,15,NA,123.33,8.18,0.23,NA,NA,NA,NA,NA,Avery,Williams,ATL,RB,25,-1
average,15257,RB,9.74,NA,0.1999999999999993,9.74,9.74,-113.08333333333334,-98.01100000000002,-138.558,615,599,622,159,15,355.67,117,8.51,0.53,NA,NA,NA,NA,NA,Trey,Sermon,PHI,RB,24,-1
average,15748,RB,9.540000000000001,NA,0.09999999999999964,9.540000000000001,9.540000000000001,-113.28333333333333,-98.21100000000001,-138.758,616,603,623,160,15,NA,122.09,9.82,0.69,NA,NA,NA,NA,NA,Trestan,Ebner,CHI,RB,24,-2
average,12923,RB,9.440000000000001,NA,0.6300000000000008,9.440000000000001,9.440000000000001,-113.38333333333334,-98.31100000000002,-138.858,618,604,624,161,16,NA,127,13.37,0.93,NA,NA,NA,NA,NA,C.J.,Ham,MIN,RB,30,4
average,15965,RB,8.81,NA,0.14000000000000057,8.81,8.81,-114.01333333333334,-98.94100000000002,-139.488,619,609,625,162,16,NA,126.43,5.07,0.1,NA,NA,NA,NA,NA,Julius,Chestnut,TEN,RB,23,-2
average,14098,RB,8.67,NA,0.2599999999999998,8.67,8.67,-114.15333333333334,-99.08100000000002,-139.62800000000001,620,612,626,163,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,Damarea,Crockett,NYJ,RB,26,1
average,15480,RB,8.41,NA,0.019999999999999574,8.41,8.41,-114.41333333333334,-99.34100000000002,-139.888,621,613,628,164,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jake,Funk,IND,RB,25,-1
average,15262,RB,8.39,NA,0.07000000000000028,8.39,8.39,-114.43333333333334,-99.36100000000002,-139.90800000000002,622,615,629,165,16,NA,137.33,11.03,0.81,NA,NA,NA,NA,NA,Jermar,Jefferson,DET,RB,23,-1
average,14806,RB,8.32,NA,0.8300000000000001,8.32,8.32,-114.50333333333333,-99.43100000000001,-139.978,623,616,630,166,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lamical,Perine,KCC,RB,25,0
average,15042,RB,7.49,NA,0.02999999999999936,7.49,7.49,-115.33333333333334,-100.26100000000002,-140.808,625,619,631,167,16,NA,139,9,0.6,NA,NA,NA,NA,NA,Jonathan,Ward,TEN,RB,26,0
average,14097,RB,7.460000000000001,NA,0.11000000000000032,7.460000000000001,7.460000000000001,-115.36333333333334,-100.29100000000003,-140.838,626,620,632,168,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,Qadree,Ollison,JAC,RB,27,1
average,13455,RB,7.3500000000000005,NA,0.08000000000000007,7.3500000000000005,7.3500000000000005,-115.47333333333334,-100.40100000000002,-140.948,627,621,633,169,16,NA,129.89,10.95,0.81,NA,NA,NA,NA,NA,Patrick,Ricard,BAL,RB,29,3
average,15054,RB,7.3500000000000005,NA,0,7.3500000000000005,7.3500000000000005,-115.47333333333334,-100.40100000000002,-140.948,627,621,633,169,16,NA,82,9.87,0.7,NA,NA,NA,NA,NA,Giovanni,Ricci,CAR,TE,27,0
average,14612,RB,7.2700000000000005,NA,0.04999999999999982,7.2700000000000005,7.2700000000000005,-115.55333333333334,-100.48100000000002,-141.028,628,622,634,170,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,Patrick,Laird,TBB,RB,28,1
average,15276,RB,7.220000000000001,NA,0.040000000000000036,7.220000000000001,7.220000000000001,-115.60333333333334,-100.53100000000002,-141.078,629,624,635,171,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spencer,Brown,CAR,RB,25,-1
average,14011,RB,7.180000000000001,NA,0.20000000000000018,7.180000000000001,7.180000000000001,-115.64333333333333,-100.57100000000001,-141.118,630,626,636,172,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,Godwin,Igwebuike,ATL,RB,29,2
average,13906,RB,6.98,NA,0.09999999999999964,6.98,6.98,-115.84333333333333,-100.77100000000002,-141.318,631,627,637,173,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jason,Cabinda,DET,LB,27,2
average,15503,RB,6.880000000000001,NA,0.08999999999999986,6.880000000000001,6.880000000000001,-115.94333333333334,-100.87100000000002,-141.418,632,628,638,174,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nate,McCrary,GBP,RB,24,-1
average,15260,RB,6.790000000000001,NA,0.010000000000000675,6.790000000000001,6.790000000000001,-116.03333333333333,-100.96100000000001,-141.508,633,629,639,175,16,NA,124,18.83,0.98,NA,NA,NA,NA,NA,Jaret,Patterson,WAS,RB,24,-1
average,15726,RB,6.78,NA,0.22999999999999954,6.78,6.78,-116.04333333333334,-100.97100000000002,-141.518,634,630,640,176,16,NA,128,7.35,0.36,NA,NA,NA,NA,NA,Ronnie,Rivers,LAR,RB,24,-2
average,15488,RB,6.550000000000001,NA,0.3150000000000004,6.550000000000001,6.550000000000001,-116.27333333333334,-101.20100000000002,-141.748,635,631,641,177,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gerrid,Doaks,HOU,RB,25,-1
average,12040,RB,6.235,3.7688791437242983,0.3650000000000002,3.8365000000000005,8.6335,-116.58833333333334,-103.91450000000002,-139.6645,636,638,627,178,16,NA,133.67,10.21,0.34,NA,NA,NA,NA,NA,Keith,Smith,ATL,RB,31,6
average,16390,RB,5.87,NA,0.9299999999999997,5.87,5.87,-116.95333333333333,-101.88100000000001,-142.428,637,633,642,179,16,NA,111,20.41,0.99,NA,NA,NA,NA,NA,Jaleel,McLaughlin,DEN,RB,24,-3
average,12325,RB,4.94,NA,0.040000000000000036,4.94,4.94,-117.88333333333334,-102.81100000000002,-143.358,638,635,643,180,16,NA,143.33,9.29,0.63,NA,NA,NA,NA,NA,Michael,Burton,DEN,RB,31,5
average,15650,RB,4.9,NA,0.47000000000000064,4.9,4.9,-117.92333333333333,-102.85100000000001,-143.398,639,636,644,181,16,NA,149.5,7.5,0.39,NA,NA,NA,NA,NA,Adam,Prentice,NOS,RB,26,-1
average,14973,RB,4.43,NA,0.6399999999999997,4.43,4.43,-118.39333333333335,-103.32100000000003,-143.868,640,637,645,182,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jason,Huntley,IND,RB,25,0
average,14552,RB,3.79,NA,0.7899999999999996,3.79,3.79,-119.03333333333333,-103.96100000000001,-144.508,641,639,646,183,16,NA,147.5,6.5,0.25,NA,NA,NA,NA,NA,Khari,Blasingame,CHI,RB,27,1
average,14359,RB,3.0000000000000004,NA,1.1200000000000003,3.0000000000000004,3.0000000000000004,-119.82333333333334,-104.75100000000002,-145.298,642,640,647,184,16,NA,145.33,7.13,0.32,NA,NA,NA,NA,NA,Jakob,Johnson,LVR,RB,29,1
average,15730,RB,1.8800000000000001,NA,1.1500000000000001,1.8800000000000001,1.8800000000000001,-120.94333333333334,-105.87100000000002,-146.418,643,641,648,185,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tyler,Goodson,GBP,RB,23,-2
average,16388,RB,0.73,NA,0,0.73,0.73,-122.09333333333333,-107.02100000000002,-147.568,644,642,649,186,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,Khalan,Laborn,SFO,RB,24,-3
average,14836,WR,193.74,9.170997764692778,3.143333333333345,187.04,202.736,78.78666666666668,84.93999999999998,79.52599999999998,11,7,6,1,1,1.72,1.19,0.46,0.06,2.015,0.5560500576986452,8.985,52.647999999999996,10.83599532422687,Justin,Jefferson,MIN,WR,24,0
average,13164,WR,190.59666666666666,8.694712952900366,3.780000000000001,182.019,196.239,75.64333333333333,79.919,73.029,12,9,9,2,1,9.42,4.34,1.64,0.09,9.04,2.8192197502145877,2.960000000000001,42.334,7.060203396503532,Cooper,Kupp,LAR,WR,30,3
average,15281,WR,186.81666666666666,12.549933598761912,15.813333333333333,174.87500000000003,197.195,71.86333333333333,72.77500000000002,73.98499999999999,14,12,8,3,2,3.79,2.12,0.68,0.16,4.306666666666667,0.7076643900104687,9.693333333333333,48.33266666666667,10.933499632881603,Ja'Marr,Chase,CIN,WR,23,-1
average,12801,WR,171.00333333333333,21.17182168197467,1.664999999999992,155.375,191.74399999999997,56.05,53.27499999999999,68.53399999999996,19,26,11,4,2,8.02,3.45,0.99,0.42,9.128333333333334,1.7412200384277174,9.871666666666666,45.48866666666667,5.468527244352194,Tyreek,Hill,MIA,WR,29,4
average,12186,WR,169.33833333333334,7.798510007259942,2.653333333333336,163.70450000000002,176.99750000000003,54.385000000000005,61.604500000000016,53.78750000000002,21,19,22,5,2,12.23,5.82,1.32,0.07,13.678333333333333,2.291029002192877,7.321666666666667,43.094,6.31813411274774,Stefon,Diggs,BUF,WR,30,5
average,11675,WR,166.685,9.703722223971594,0.471666666666664,157.2465,174.15300000000002,51.73166666666667,55.14649999999999,50.94300000000001,23,23,24,6,3,15.1,7.61,2.03,0.15,16.993333333333332,2.306358360899036,6.006666666666668,39.67866666666667,6.581274716108493,Davante,Adams,LVR,WR,31,6
average,14832,WR,166.21333333333334,12.937041135179765,3.386666666666656,157.83499999999998,178.976,51.260000000000005,55.73499999999997,55.76599999999999,25,21,20,7,3,13.7,6.72,1.54,0.22,15.155000000000001,2.2397749142864036,9.844999999999999,36.942,4.576858602433184,CeeDee,Lamb,DAL,WR,24,0
average,14104,WR,162.82666666666668,15.628951766939888,2.0600000000000023,147.482,171.89,47.87333333333335,45.38199999999999,48.67999999999998,29,31,27,8,3,13.05,6.36,1.65,0.31,15.138333333333334,1.2288397870439502,13.861666666666666,34.70733333333334,3.813222725668611,A.J.,Brown,PHI,WR,26,1
average,14136,WR,160.76666666666668,22.294636873771537,14.686666666666667,146.705,182.75000000000003,45.81333333333335,44.605000000000004,59.54000000000002,32,32,17,9,4,34.64,16.32,3.6,0.55,39.94166666666666,3.6750574447513356,-7.941666666666663,20.107333333333333,5.603765480063881,Deebo,Samuel,SFO,WR,27,1
average,15284,WR,146.08,15.6282180686091,0.818333333333328,131.37,159.306,31.12666666666668,29.269999999999996,36.096000000000004,42,47,31,10,4,20.87,10.8,0.94,0.28,23.773333333333333,1.4136909924811087,18.226666666666667,27.216,3.5421545232621736,Jaylen,Waddle,MIA,WR,25,-1
average,14835,WR,145.26166666666668,10.142983206795398,0.7750000000000057,135.714,153.8445,30.30833333333335,33.61399999999999,30.634500000000003,43,41,38,11,4,27.53,13.68,2.02,0.16,33.22833333333333,3.7043416719063895,9.771666666666668,22.735333333333333,2.8374572341368527,Tee,Higgins,CIN,WR,24,0
average,15287,WR,144.48666666666668,14.422708945733232,5.840000000000003,130.73,156.344,29.533333333333346,28.62999999999998,33.133999999999986,44,50,37,12,5,17.45,8.72,1.61,0.28,20.64,3.706746102266335,23.36,31.41,3.895749820851776,Amon-Ra,St. Brown,DET,WR,24,-1
average,13635,WR,138.64666666666668,10.364267139230499,0.9133333333333553,130.271,148.595,23.693333333333342,28.170999999999978,25.38499999999999,54,51,46,13,5,44.74,20.32,4.57,0.31,54.06,6.969086501591631,-0.060000000000002274,15.282,6.839838789523236,D.J.,Moore,CHI,WR,26,2
average,14833,WR,137.73333333333332,4.571742920739671,1.1233333333333064,133.225,140.82999999999998,22.779999999999987,31.124999999999986,17.619999999999976,55,45,62,14,5,47.6,21.58,3.98,0.09,58.26833333333333,6.7327963894820275,-3.268333333333331,12.731333333333334,5.5390243023679036,Jerry,Jeudy,DEN,WR,24,0
average,13629,WR,136.61,5.246732316404174,0.021666666666675383,133.27100000000002,139.94899999999998,21.65666666666668,31.171000000000006,16.738999999999976,56,44,65,15,5,44.29,20.39,4.41,0.13,39.660000000000004,3.6883645879079436,16.339999999999996,24.346000000000004,11.38156134573226,Calvin,Ridley,JAC,WR,29,2
average,12175,WR,136.58833333333334,17.670809498529866,1.9583333333333428,119.22050000000002,149.258,21.635000000000005,17.120500000000007,26.048000000000002,57,63,44,16,5,32.14,15.18,2.98,0.42,42.325,5.83798409841388,14.674999999999997,18.877333333333336,3.0802966668091503,Amari,Cooper,CLE,WR,29,5
average,15282,WR,134.63,8.120030788118973,0.13333333333332575,127.049,141.602,19.676666666666662,24.948999999999998,18.391999999999996,59,53,61,17,5,34.17,16.05,1.98,0.1,31.368333333333332,4.259528208094831,27.631666666666668,22.171333333333333,2.884115731997513,DeVonta,Smith,PHI,WR,25,-1
average,15753,WR,134.49666666666667,22.166439347205333,1.711666666666673,112.64500000000002,148.36599999999999,19.543333333333337,10.545000000000016,25.155999999999977,60,77,47,18,5,18.99,9.64,1.78,0.47,22.111666666666665,4.8374904536225065,37.888333333333335,31.218000000000004,4.9000933324444595,Garrett,Wilson,NYJ,WR,23,-2
average,11222,WR,132.785,10.123078830079317,0.17500000000001137,123.631,141.8515,17.831666666666663,21.53099999999999,18.64149999999998,62,58,58,19,5,47.71,21.69,2.95,0.21,50.07333333333333,5.842561272440557,11.92666666666667,20.111333333333334,7.096090253716402,Keenan,Allen,LAC,WR,31,7
average,11671,WR,132.60999999999999,15.600009615381646,0.17833333333331325,118.56299999999999,146.64299999999997,17.656666666666652,16.46299999999998,23.432999999999964,63,66,49,20,5,67.79,30.43,4.42,0.42,78.13666666666667,7.422321439789274,-15.13666666666667,11.341333333333335,8.211721919846587,Mike,Evans,TBB,WR,30,6
average,13154,WR,132.43166666666667,16.925684870436797,0.023333333333340533,116.38800000000002,146.55149999999998,17.47833333333334,14.288000000000011,23.341499999999968,64,69,50,21,5,60.49,27.01,4.71,0.46,65.77,10.316921375423323,-1.769999999999996,10.867333333333335,6.266439783126906,Mike,Williams,LAC,WR,29,3
average,14102,WR,132.40833333333333,9.989497401437832,0.09981099656357628,122.81150000000001,140.4605,17.455,20.7115,17.250499999999988,65,59,64,22,5,35.72,16.59,2.4,0.17,37.88666666666667,5.21654632449052,27.11333333333333,23.250666666666667,6.0467347294956575,DK,Metcalf,SEA,WR,26,1
average,14109,WR,132.30852233676976,13.328020376973559,5.211855670103091,119.47200000000002,142.96701030927835,17.355189003436422,17.372000000000014,19.757010309278343,66,62,56,23,6,49.09,21.99,2.81,0.31,54.01,7.107770395841443,11.990000000000002,15.086666666666668,6.014079776287938,Terry,McLaurin,WAS,WR,28,1
average,15754,WR,127.09666666666666,16.842334557101427,0.6422864321607875,111.429,141.64199999999997,12.14333333333333,9.328999999999994,18.43199999999996,70,78,60,24,6,26.97,13.32,1.81,0.35,31.871666666666666,7.21936843190286,38.12833333333333,24.39666666666667,2.273211140411045,Chris,Olave,NOS,WR,23,-2
average,13633,WR,126.45438023450588,5.978173345959275,2.971046901172528,121.92082663316583,132.28600000000003,11.501046901172543,19.820826633165822,9.076000000000022,71,60,75,25,6,63.8,28.69,3.99,0.13,74.34333333333333,8.353499599303008,-3.3433333333333337,10.358,6.370742081317269,Christian,Kirk,JAC,WR,27,2
average,14105,WR,123.48333333333335,12.308973691308852,3.8466666666666782,114.045,135.465,8.530000000000015,11.944999999999993,12.254999999999995,76,74,68,26,6,73.95,33.31,4.49,0.35,93.29166666666667,14.138537662085927,-17.29166666666667,9.144000000000002,6.649718189517509,Marquise,Brown,ARI,WR,26,1
average,15789,WR,119.63666666666667,42.59696037669042,0.8400000000000034,77.82100000000001,144.28600000000003,4.683333333333337,-24.278999999999996,21.076000000000022,80,195,55,27,6,47.94,21.84,4.86,0.87,59.685,9.843235833132653,20.314999999999998,9.640666666666666,3.9920154753652395,Christian,Watson,GBP,WR,24,-2
average,11232,WR,118.79666666666667,21.71864713404897,0.026666666666670835,97.455,131.54700000000003,3.8433333333333337,-4.64500000000001,8.337000000000018,84,109,79,28,6,54,24.11,4.78,0.59,55.425,5.250500769767902,28.575000000000003,16.631333333333334,5.914404187142514,DeAndre,Hopkins,TEN,WR,31,7
average,14840,WR,118.77,3.9509112872855017,0.2799999999999869,115.715,122.609,3.816666666666663,13.614999999999995,-0.6010000000000133,85,70,98,29,6,57.08,26.01,4.27,0.09,74.36166666666666,8.05059090308835,10.638333333333335,9.153333333333334,3.700246238052574,Brandon,Aiyuk,SFO,WR,25,0
average,11674,WR,118.49000000000001,10.622066653904973,0.8600000000000136,108.23200000000001,126.90700000000001,3.536666666666676,6.132000000000005,3.6970000000000027,87,84,88,30,7,95.76,41.45,3.46,0.26,102.27666666666667,6.842203998387918,-15.27666666666667,7.831333333333334,6.05082833631525,Brandin,Cooks,DAL,WR,30,6
average,14845,WR,117.63,NA,0.22999999999998977,117.63,117.63,2.6766666666666623,15.529999999999987,-5.5800000000000125,88,68,117,31,7,80.72,35.95,5.43,0.23,97.195,12.841638978988106,-9.194999999999993,6.154666666666667,3.8787287722769292,Gabriel,Davis,BUF,WR,24,0
average,12187,WR,117.4,4.385487430149584,0.0833333333333286,113.58500000000001,121.46000000000001,2.4466666666666725,11.485,-1.75,89,75,104,32,7,62.43,28.11,5.08,0.15,72.25,10.716852771841802,16.75,12.391333333333334,5.02878284367986,Tyler,Lockett,SEA,WR,31,5
average,15751,WR,117.31666666666668,6.9774231155444015,0.6800000000000068,110.464,121.381,2.363333333333344,8.36399999999999,-1.8290000000000077,90,80,106,33,7,58.05,26.19,3.5,0.14,66.48,7.073000306329227,23.519999999999996,11.032666666666668,2.952612553127974,Drake,London,ATL,WR,22,-2
average,13163,WR,116.63666666666667,10.62412506201491,1.596666666666664,106.16,123.35900000000001,1.6833333333333371,4.059999999999988,0.1490000000000009,91,88,95,34,7,67.91,30.65,3.66,0.27,74.805,10.659671273855805,16.194999999999993,12.199333333333334,6.685203628578232,Chris,Godwin,TBB,WR,27,3
average,14208,WR,115.04,15.3257071614983,0.08666666666667311,101.307,128.89200000000002,0.08666666666667311,-0.7930000000000064,5.682000000000016,95,98,81,35,7,73.23,32.89,3.76,0.39,89.05333333333333,9.735492911107388,5.9466666666666725,10.023333333333335,6.616717883932757,Diontae,Johnson,PIT,WR,27,1
average,14842,WR,114.95333333333333,29.109809915788407,1.8523809523809405,89.36100000000002,141.696,0,-12.73899999999999,18.48599999999999,96,147,59,36,7,77.09,34.16,4.45,0.7,87.85166666666666,18.065212810506523,8.14833333333334,8.366,3.9540888541693997,Michael,Pittman,IND,WR,26,0
average,15755,WR,113.10095238095239,9.50387078320963,1.0626190476190516,103.74657142857144,118.837,-1.8523809523809405,1.6465714285714341,-4.373000000000005,103,93,114,37,7,76.23,34.28,4.4,0.28,92.86333333333333,10.889081177440492,10.13666666666667,5.510000000000001,3.268465491123728,Jahan,Dotson,WAS,WR,23,-2
average,13630,WR,112.03833333333334,26.808774838349727,0.951666666666668,93.04,138.4135,-2.914999999999992,-9.060000000000002,15.203499999999991,105,129,66,38,7,97.07,42.62,4.77,0.68,114.15,19.38965531754841,-9.150000000000006,7.105333333333334,5.771045274086451,Courtland,Sutton,DEN,WR,28,2
average,12652,WR,111.08666666666667,13.937364648072222,1.3714473684210446,102.99200000000002,124.77199999999999,-3.86666666666666,0.8920000000000101,1.5619999999999834,108,94,92,39,7,114.8,50.16,6.41,0.46,108.37166666666667,7.133812483907573,-0.3716666666666697,7.932666666666667,6.211499085477587,Michael,Thomas,NOS,WR,30,4
average,15762,WR,109.71521929824563,13.114341943763684,0.4052192982456262,96.81809210526318,117.51300000000002,-5.238114035087705,-5.2819078947368325,-5.6969999999999885,113,114,118,40,7,80.57,36.03,4.48,0.37,86.14833333333333,11.75924376347769,26.851666666666674,6.758666666666667,3.366153624275372,George,Pickens,PIT,WR,22,-2
average,16186,WR,109.31,0.014142135623738184,4.068333333333328,109.301,109.319,-5.643333333333331,7.200999999999993,-13.891000000000005,114,81,145,41,8,88.36,39.55,5.98,0.07,99.14833333333333,28.90677049681537,14.851666666666674,14.262666666666666,14.830000704278097,Jordan,Addison,MIN,WR,21,-3
average,13156,WR,105.24166666666667,17.65634612068231,1.3383333333333383,89.859,121.5705,-9.711666666666659,-12.241000000000014,-1.6395000000000124,129,145,103,42,8,112.95,48.64,6.45,0.57,117.49333333333334,13.863836249593962,11.50666666666666,5.196000000000001,4.779872243759939,JuJu,Smith-Schuster,NEP,WR,27,3
average,15289,WR,103.90333333333334,5.8992400640534495,0.46333333333332405,99.32600000000001,109.631,-11.049999999999997,-2.774000000000001,-13.579000000000008,134,104,142,43,8,111.66,49.2,8.03,0.35,110.58500000000001,13.072806061949109,23.414999999999992,4.590666666666667,2.4735751903312386,Kadarius,Toney,KCC,WR,24,-1
average,15752,WR,103.44000000000001,6.826660970049705,0.9133333333333411,96.70500000000001,107.928,-11.513333333333321,-5.394999999999996,-15.28200000000001,138,115,150,44,8,88.58,39.07,5.39,0.24,109.2,18.034319135100905,28.799999999999997,3.8713333333333333,2.051215141216434,Treylon,Burks,TEN,WR,23,-2
average,14974,WR,102.52666666666667,26.712087775636952,0.4266666666666623,85.27300000000001,128.878,-12.426666666666662,-16.826999999999998,5.667999999999978,142,165,82,45,8,133.94,57.07,7.58,0.74,147.67000000000002,21.79317691388752,-5.670000000000016,2.208,1.3415692304163809,Darnell,Mooney,CHI,WR,26,0
average,13277,WR,102.10000000000001,NA,0.6700000000000017,102.10000000000001,102.10000000000001,-12.853333333333325,0,-21.11,144,96,168,46,8,313.56,121.78,14.47,0.83,NA,NA,NA,NA,NA,Kenny,Golladay,FA,WR,30,3
average,16190,WR,101.43,0.8061017305526645,0.04000000000000625,100.917,101.943,-13.523333333333326,-1.183000000000007,-21.26700000000001,145,99,170,47,8,108.08,46.73,7.06,0.14,114.65833333333333,29.81394775194247,30.34166666666667,11.35266666666667,11.922110588687262,Zay,Flowers,BAL,WR,23,-3
average,15293,WR,101.39,15.44287214218909,0.01999999999999602,92.29500000000002,116.568,-13.563333333333333,-9.804999999999993,-6.64200000000001,146,134,120,48,8,106.8,46.38,6.83,0.52,124.76833333333333,24.05914892971533,21.23166666666667,2.7233333333333336,2.0667903188814836,Rashod,Bateman,BAL,WR,24,-1
average,16185,WR,101.37,1.9374725804511466,0.15333333333333599,100.137,102.60300000000001,-13.583333333333329,-1.963000000000008,-20.607,147,102,166,49,8,89.78,39.86,5.48,0.09,95.11333333333333,25.873935834262934,51.88666666666667,18.77666666666667,20.849435377380264,Jaxon,Smith-Njigba,SEA,WR,21,-3
average,13632,WR,101.21666666666667,12.01377681386387,1.13333333333334,93.58000000000003,113.065,-13.736666666666665,-8.519999999999982,-10.14500000000001,148,126,132,50,8,125.87,54.03,6.12,0.41,129.86833333333334,8.549410148594404,18.13166666666666,3.7993333333333337,3.376522997930795,Allen,Lazard,NYJ,WR,28,2
average,13793,WR,100.08333333333333,22.885603189195905,0.5666666666666629,81.6,122.055,-14.870000000000005,-20.500000000000014,-1.1550000000000011,152,177,99,51,8,181.21,71.71,9.75,0.73,171.26,23.708670706445496,-19.25999999999999,3.894,2.5140000000000002,Marquez,Valdes-Scantling,KCC,WR,29,2
average,11938,WR,99.51666666666667,13.604257911894104,2.296666666666667,91.055,112.925,-15.436666666666667,-11.045000000000002,-10.28500000000001,155,141,133,52,8,153.62,64.04,8.25,0.53,136.33833333333334,6.97446393798278,18.66166666666666,4.562,3.975153833501291,Adam,Thielen,CAR,WR,33,6
average,15290,WR,97.22,1.3119451208034576,1.0549999999999926,96.256,98.506,-17.733333333333334,-5.844000000000008,-24.704000000000008,163,116,180,53,8,126.2,53.95,6.68,0.14,139.63,12.469457085214257,23.370000000000005,3.0000000000000004,1.9972647963318904,Nico,Collins,HOU,WR,24,-1
average,14127,WR,96.165,3.6498527367552773,0.046666666666666856,93.617,99.7595,-18.788333333333327,-8.483000000000004,-23.450500000000005,167,125,176,54,8,120.63,51.77,6.25,0.18,133.06833333333333,16.821988999190584,33.93166666666667,2.922,2.2449843355058556,Jakobi,Meyers,LVR,WR,27,1
average,13668,WR,96.11833333333334,3.799218121315663,0.2049999999999983,93.643,99.8665,-18.834999999999994,-8.457000000000008,-23.343500000000006,168,124,175,55,8,138.52,58.73,7.65,0.28,142.325,26.96619782245914,25.67500000000001,3.5493333333333332,3.295631586745636,D.J.,Chark,CAR,WR,27,2
average,15288,WR,95.91333333333334,25.73670595343028,1.8266666666666822,79.571,121.29500000000002,-19.039999999999992,-22.52900000000001,-1.914999999999992,169,189,107,56,8,103.58,45.31,5.86,0.69,115.378,9.218109133656425,53.622,4.858,2.8604675608485177,Elijah,Moore,CLE,WR,23,-1
average,12650,WR,94.08666666666666,3.1375202522586743,1.3699999999999903,91.16099999999999,96.78599999999999,-20.866666666666674,-10.939000000000021,-26.42400000000002,174,139,186,57,9,138.73,59.28,5.13,0.11,147.77833333333334,16.551474674145776,26.221666666666664,3.8880000000000003,3.804911913128433,Tyler,Boyd,CIN,WR,29,4
average,14123,WR,92.71666666666667,20.427208162970622,0.19166666666666288,80.625,112.80000000000001,-22.236666666666665,-21.47500000000001,-10.409999999999997,178,185,135,58,9,198.29,77.49,7.64,0.66,183.70333333333332,20.577337588284408,-5.703333333333319,2.5200000000000005,1.3200000000000005,Hunter,Renfrow,LVR,WR,28,1
average,16188,WR,92.525,2.36880771697494,2.5049999999999955,91.0175,94.0325,-22.428333333333327,-11.08250000000001,-29.17750000000001,179,143,195,59,9,101.97,46.17,5.5,0.1,119.59333333333333,30.092235248020746,59.406666666666666,13.73266666666667,16.041240212513358,Quentin,Johnston,LAC,WR,22,-3
average,12176,WR,90.02000000000001,5.969731987283847,0.08500000000000796,84.17500000000001,94.44400000000002,-24.933333333333323,-17.924999999999997,-28.76599999999999,183,169,192,60,9,197.63,77.52,9.01,0.38,179.405,21.805000000000007,3.594999999999999,3.1690000000000005,1.9190000000000005,DeVante,Parker,NEP,WR,30,5
average,11679,WR,89.935,13.526952724098651,0.7833333333333314,81.32650000000001,98.5435,-25.01833333333333,-20.7735,-24.666500000000013,184,180,179,61,9,127.14,54.47,6.7,0.47,112.262,7.920155048987366,71.738,6.1673333333333344,5.136528096768177,Odell,Beckham,BAL,WR,31,6
average,13646,WR,89.15166666666667,18.866585762488487,0.23166666666666913,73.931,107.2715,-25.801666666666662,-28.16900000000001,-15.938500000000005,187,205,152,62,9,148.64,61.47,6.35,0.59,156.882,21.654786445495134,30.117999999999995,3.135333333333334,2.68973670747818,Michael,Gallup,DAL,WR,27,2
average,11680,WR,88.92,NA,1.8049999999999926,88.92,88.92,-26.03333333333333,-13.180000000000007,-34.290000000000006,188,149,217,63,9,331.5,120.42,8.88,0.54,214.43,NA,-26.430000000000007,NA,NA,Jarvis,Landry,FA,WR,31,6
average,16197,WR,87.11500000000001,2.241528496361347,0.1150000000000091,85.68850000000002,88.5415,-27.838333333333324,-16.41149999999999,-34.66850000000001,192,164,219,64,9,194.14,76.29,14.24,0.51,140.222,35.46061217745684,51.77799999999999,6.356666666666667,7.300202432505251,Jonathan,Mingo,CAR,WR,22,-3
average,14837,WR,87,NA,0.0899999999999892,87,87,-27.953333333333333,-15.100000000000009,-36.21000000000001,193,161,224,65,9,295.09,107.86,9.06,0.55,NA,NA,NA,NA,NA,KJ,Hamler,FA,WR,24,0
average,14841,WR,86.91000000000001,29.65291385344786,0.8966666666666612,69.70200000000001,116.025,-28.043333333333322,-32.397999999999996,-7.185000000000002,194,214,122,66,9,189.93,74.11,8.24,0.79,175.30666666666667,25.49349764591399,18.693333333333328,2.1790000000000003,0.7490000000000002,Chase,Claypool,CHI,WR,25,0
